"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","GE201...O.Órgão..prestador..é.também.o.prestador...direto.ou.indireto...dos.serviços.de.abastecimento.de.água.e.esgotamento.sanitário.no.município...Antigo.campo.GE056.","GE202...Há.empresa.com.contrato.de.DELEGAÇÃO..concessão.ou.contrato.de.programa..para.algum.ou.todos.os.serviços.de.limpeza.urbana.do.município...Antigo.campo.GE055.","POP_TOT...População.total.do.município..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município..Fonte..IBGE...Habitantes."
"260600","Garanhuns","PE","1995","","","","","108596","95139"
"260600","Garanhuns","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","119336","104829"
"260600","Garanhuns","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","117749","103435"
"260600","Garanhuns","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","124996","110135"
"260600","Garanhuns","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","128398","112789"
"260600","Garanhuns","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","114603","100402"
"260600","Garanhuns","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","122188","107334"
"260600","Garanhuns","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","120781","106098"
"260600","Garanhuns","PE","1997","","","","","111765","97916"
"260600","Garanhuns","PE","1996","","","","","110084","96443"
"260600","Garanhuns","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","136057","121283"
"260600","Garanhuns","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","126776","111365"
"260630","Granito","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6194","1623"
"260630","Granito","PE","2015","[26063011] Prefeitura Municipal de Granito - PMG; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água","","","7308","3388"
"260630","Granito","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6968","3230"
"260630","Granito","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","5883","1483"
"260630","Granito","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6123","1604"
"260630","Granito","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6955","2886"
"260630","Granito","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6230","1632"
"260630","Granito","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6882","2856"
"260630","Granito","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6913","3205"
"260630","Granito","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6144","1610"
"260630","Granito","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6855","3178"
"260630","Granito","PE","1996","","","","","5919","1492"
"260630","Granito","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","5894","1486"
"260630","Granito","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6160","1614"
"260630","Granito","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6593","2736"
"260630","Granito","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7191","3334"
"260630","Granito","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6110","1601"
"260630","Granito","PE","2014","[26063011] Prefeitura Municipal de Granito - PMG; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água","","","7251","3362"
"260630","Granito","PE","1995","","","","","6122","1543"
"260630","Granito","PE","1997","","","","","5906","1489"
"260630","Granito","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","6212","1628"
"260640","Gravatá","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","76458","68385"
"260640","Gravatá","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26064040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água e Esgoto; Res Sólidos","Esgotamento Sanitário","Não","75229","65076"
"260640","Gravatá","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","74548","64487"
"260640","Gravatá","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","70899","58558"
"260640","Gravatá","PE","1997","","","","","61686","49480"
"260640","Gravatá","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","81893","73246"
"260640","Gravatá","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","68491","56569"
"260640","Gravatá","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","71570","61911"
"260640","Gravatá","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26064040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água e Esgoto; Res Sólidos","Não","Não","77164","69016"
"260640","Gravatá","PE","1996","","","","","61631","49436"
"260640","Gravatá","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","71551","59096"
"260640","Gravatá","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26064040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água e Esgoto; Res Sólidos","Não","Não","77845","69626"
"260640","Gravatá","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","67273","55563"
"260640","Gravatá","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","67906","56086"
"260640","Gravatá","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","69056","57036"
"260640","Gravatá","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","80450","71955"
"260640","Gravatá","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","81182","72610"
"260640","Gravatá","PE","1995","","","","","63792","51169"
"260640","Gravatá","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","61732","49517"
"260640","Gravatá","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","70243","58016"
"260640","Gravatá","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","","","61779","49555"
"260650","Iati","PE","2000","","","","","17691","6608"
"260650","Iati","PE","1999","","","","","15437","5323"
"260650","Iati","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","17580","6567"
"260650","Iati","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","17415","6505"
"260650","Iati","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","15718","5420"
"260650","Iati","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","17503","6538"
"260650","Iati","PE","2012","","","","","18462","7761"
"260650","Iati","PE","1995","","","","","18591","6411"
"260650","Iati","PE","2007","[26065011] Prefeitura Municipal de Iati - PMI","Água e Esgoto","","","17733","7054"
"260650","Iati","PE","1997","","","","","15998","5517"
"260650","Iati","PE","2014","[26065040] Prefeitura Municipal Iati - PM","Res Sólidos","Não","Não","18962","7971"
"260650","Iati","PE","1996","","","","","16330","5631"
"260650","Iati","PE","2004","","","","","17232","6437"
"260650","Iati","PE","2005","","","","","17130","6398"
"260650","Iati","PE","2013","","","","","18913","7950"
"260650","Iati","PE","2015","","","","","19010","7991"
"260650","Iati","PE","2006","[26065011] Prefeitura Municipal de Iati - PMI","Água e Esgoto","","","17029","6361"
"260650","Iati","PE","2011","","","","","18412","7740"
"260650","Iati","PE","2010","","","","","18360","7718"
"260650","Iati","PE","2008","[26065011] Prefeitura Municipal de Iati - PMI","Água e Esgoto","","","18304","7281"
"260650","Iati","PE","2009","","","","","18350","7299"
"260660","Ibimirim","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26066040] Prefeitura Municipla de Ibimirim - PMI","Água; Res Sólidos","Não","Não","28197","15582"
"260660","Ibimirim","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","23549","13057"
"260660","Ibimirim","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","26954","14895"
"260660","Ibimirim","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","22410","12426"
"260660","Ibimirim","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","27261","14350"
"260660","Ibimirim","PE","1996","","","","","25745","14227"
"260660","Ibimirim","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","24340","13496"
"260660","Ibimirim","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","29018","15275"
"260660","Ibimirim","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","21984","12190"
"260660","Ibimirim","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","24710","13655"
"260660","Ibimirim","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","23857","13228"
"260660","Ibimirim","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","25035","13835"
"260660","Ibimirim","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","21560","11955"
"260660","Ibimirim","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26066040] Prefeitura Municipla de Ibimirim - PMI","Água; Res Sólidos","Não","Não","27349","15113"
"260660","Ibimirim","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","23181","12853"
"260660","Ibimirim","PE","1997","","","","","25360","14014"
"260660","Ibimirim","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26066040] Prefeitura Municipla de Ibimirim - PMI","Água; Res Sólidos","Não","Não","28604","15807"
"260660","Ibimirim","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","27155","15006"
"260660","Ibimirim","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","28605","15057"
"260660","Ibimirim","PE","1995","","","","","29990","16573"
"260660","Ibimirim","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26066040] Prefeitura Municipla de Ibimirim - PMI","Água; Res Sólidos","Não","Não","28403","15696"
"260670","Ibirajuba","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7549","3146"
"260670","Ibirajuba","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26067040] Prefeitura Municipal de Ibirajuba - PMI","Água; Res Sólidos","Não","Não","7719","3217"
"260670","Ibirajuba","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7357","2402"
"260670","Ibirajuba","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7401","2183"
"260670","Ibirajuba","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7714","3215"
"260670","Ibirajuba","PE","1995","","","","","7337","2164"
"260670","Ibirajuba","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7369","2405"
"260670","Ibirajuba","PE","1996","","","","","7432","2192"
"260670","Ibirajuba","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7542","3143"
"260670","Ibirajuba","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7545","2833"
"260670","Ibirajuba","PE","2009","[26067011] Prefeitura Municipal de Ibirajuba - PMI; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26067040] Prefeitura Municipal de Ibirajuba - PMI","Esgoto; Água; Res Sólidos","Não","Não","7833","2941"
"260670","Ibirajuba","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26067040] Prefeitura Municipal de Ibirajuba - PMI","Água; Res Sólidos","Não","Não","7725","3220"
"260670","Ibirajuba","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7382","2410"
"260670","Ibirajuba","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7534","3140"
"260670","Ibirajuba","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7415","2420"
"260670","Ibirajuba","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7803","2930"
"260670","Ibirajuba","PE","1997","","","","","7415","2187"
"260670","Ibirajuba","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7438","2428"
"260670","Ibirajuba","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7420","2422"
"260670","Ibirajuba","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7404","2417"
"260670","Ibirajuba","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","7387","2179"
"260690","Iguaraci","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11454","4920"
"260690","Iguaraci","PE","1997","","","","","11404","4898"
"260690","Iguaraci","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11429","4909"
"260690","Iguaraci","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11880","5660"
"260690","Iguaraci","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11641","5380"
"260690","Iguaraci","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11514","5321"
"260690","Iguaraci","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11613","5367"
"260690","Iguaraci","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11538","5332"
"260690","Iguaraci","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11669","5393"
"260690","Iguaraci","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","12397","5906"
"260690","Iguaraci","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11486","5308"
"260690","Iguaraci","PE","1995","","","","","10925","4693"
"260690","Iguaraci","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11562","5343"
"260690","Iguaraci","PE","1996","","","","","11375","4886"
"260690","Iguaraci","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26069040] PREFEITURA VIAÇÃO. OBRAS E SERVIÇOS PÚBLICO - PMI","Água; Res Sólidos","Esgotamento Sanitário","Não","11824","6133"
"260690","Iguaraci","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11802","6122"
"260690","Iguaraci","PE","2015","[26069011] Prefeitura Municipal de Iguaraci - PMI; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26069040] PREFEITURA MUNICIPAL DE IGUARACY - PMI","Esgoto; Água; Res Sólidos","Não","Não","12137","6296"
"260690","Iguaraci","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","11779","6110"
