"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","FN201...A.Prefeitura.cobra.pelos.serviços.de.coleta.regular..transporte.e.destinação.final.de.RSU..Antigo.campo.GE012...Sim.Não.","FN202...Forma.adotada..Antigo.campo.GE013.","FN203...Descrição.da.outra.forma.adotada..Antigo.campo.DESC_OUT_FORM_COBR.","FN204...Unidade.adotada.para.a.cobrança..no.caso.de.tarifa.","FN205...A.prefeitura.cobra.pela.prestação.de.serviços.especiais.ou.eventuais.de.manejo.de.RSU...Antigo.campo.GE014...Sim.Não.","FN206...Despesas.dos.agentes.públicos.com.o.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO132...R..ano.","FN207...Despesa.com.agentes.privados.para.execução.do.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO011...R..ano.","FN208...Despesa.total.com.o.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO009...R..ano.","FN209...Despesa.com.agentes.públicos.com.a.coleta.de.RSS..Antigo.campo.RS032...R..ano.","FN210...Despesa.com.empresas.contratadas.para.coleta.de.RSS..Antigo.campo.RS033...R..ano.","FN211...Despesa.total.com.a.coleta.de.RSS..Antigo.campo.RS035...R..ano.","FN212...Despesa.dos.agentes.públicos.com.o.serviço.de.varrição..Antigo.campo.VA037...R..ano.","FN213...Despesa.com.empresas.contratadas.para.o.serviço.de.varrição..Antigo.campo.VA019...R..ano.","FN214...Despesa.total.com.o.serviço.de.varrição..Antigo.campo.VA017...R..ano.","FN215...Despesa.com.agentes.públicos.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE043...R..ano.","FN216...Despesa.com.agentes.privados.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE044...R..ano.","FN217...Despesa.total.com.todos.os.agentes.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE046...R..ano.","FN218...Despesa.dos.agentes.públicos.executores.de.serviços.de.manejo.de.RSU..Antigo.campo.GE023...R..ano.","FN219...Despesa.com.agentes.privados.executores.de.serviços.de.manejo.de.RSU..Antigo.campo.GE009...R..ano.","FN220...Despesa.total.com.serviços.de.manejo.de.RSU..Antigo.campo.GE007...R..ano.","FN221...Receita.orçada.com.a.cobrança.de.taxas.e.tarifas.referentes.à.gestão.e.manejo.de.RSU..Antigo.campo.GE005...R..ano.","FN222...Receita.arrecadada.com.taxas.e.tarifas.referentes.à.gestão.e.manejo.de.RSU..Antigo.campo.GE006...R..ano.","FN223...Despesa.Corrente.da.Prefeitura.durante.o.ano.com.TODOS.os.serviços.do.município..saúde..educação..pagamento.de.pessoal..etc...Antigo.campo.GE010...R..ano.","FN224...A.Prefeitura.recebeu.algum.recurso.federal.para.aplicação.no.setor.de.manejo.de.RSU...Antigo.campo.GE025...Sim.Não..x","FN224...A.Prefeitura.recebeu.algum.recurso.federal.para.aplicação.no.setor.de.manejo.de.RSU...Antigo.campo.GE025...Sim.Não..y","FN225...Valor.repassado..Antigo.campo.GE026...R..ano.","FN226...Tipo.de.recurso..Antigo.campo.GE028."
"251050","Olivedos","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251050","Olivedos","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2015","[25106011] Prefeitura Municipal de Ouro Velho - PMOV; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25106040] Prefeitura Municipal de Ouro Velho - PMOV","Esgoto; Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,"273950.82",,,"6760517.75","Não","Não",,""
"251060","Ouro Velho","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25106040] Prefeitura Municipal de Ouro Velho - PMOV","Água; Res Sólidos","Não","","","","Não","65160","0","65160","0","0","0","221544","0","221544","57600","0","57600","344304","0","344304",,,"5642807.69","Não","Não",,""
"251060","Ouro Velho","PB","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2014","[25106011] Prefeitura Municipal de Ouro Velho - PMOV; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25106040] Prefeitura Municipal de Ouro Velho - PMOV","Esgoto; Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"Não","Não",,""
"251060","Ouro Velho","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251060","Ouro Velho","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","1998","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","1999","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2001","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2011","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2002","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2007","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2005","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2000","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2006","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2008","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2003","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2010","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2004","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251065","Parari","PB","2009","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2003","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2001","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2006","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2005","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2009","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2007","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2010","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2002","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2008","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2000","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25107040] Prefeitura Municipal de Passagem - PMP","Água; Res Sólidos","Não","","","","Não",,"5200",,,"5200",,,"5200",,,"0",,,"15600",,,,"0","Não","Não",,""
"251070","Passagem","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2004","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","1998","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251070","Passagem","PB","1999","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","Água e Esgoto; Res Sólidos","Não","","","","Não","19200","1466965.96","1486165.96","0","4782.86","4782.86","0","416762.01","416762.01","0","7624852.01","7624852.01","19200","9513362.84","9532562.84",,,"81277753.59","Não","Não",,""
"251080","Patos","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","Água e Esgoto; Res Sólidos","Não","","","","Não","12000","1649006.6","1661006.6","0","99845.94","99845.94","0","489829.63","489829.63","60000","0","60000","72000","2238682.17","2310682.17",,,"127189480.71","Não","Não",,""
"251080","Patos","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","Água e Esgoto; Res Sólidos","Não","","","","","0","912331.13","912331.13","0","50148.78","50178.48","0","611982.35","611982.35","940000","235270.11","1175270.11","940000","1809732.37","2749732.37",,,"61395768.79","Não","Não",,""
"251080","Patos","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","Água e Esgoto; Res Sólidos","Não","","","","Não","626040","985931.48","1611971.48","0","24000","24000","73960","0","73960","240000","120366.67","360366.67","940000","1130298.15","2070298.15","0",,"52523052.66","Não","Não",,""
"251080","Patos","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","Água e Esgoto; Res Sólidos","Não","","","","Não","0","1432473.12","1432473.12","0","291232","291232","0","292896","292896","1073952","642435.51","1716387.51","1073952","2659036.63","3732988.63",,,"110960716.58","Não","Não",,""
"251080","Patos","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","Água e Esgoto; Res Sólidos","Não","","","","Não","532300","2818089","3350389","0","70497.45","70497.45","0","928746.78","928746.78","0","563823.08","563823.08","532300","4381156.31","4913456.31",,,"173691241.24","Não","Não",,""
"251080","Patos","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","1996","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","Água e Esgoto; Res Sólidos","Não","","","","Não","924960.11","881831.28","1806791.39","0","35459.46","35459.46","10274.25","574860","585134.25",,,,,,,"82922696.64","0","77892320.66","Não","Não",,""
"251080","Patos","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","Água e Esgoto; Res Sólidos","Não","","","","Não","0","2415118.54","2415118.54","0","320355.2","320355.2","0","923677.2","923677.2","1181347.2","706679","1888026.2","1181347.2","4365829.94","5547177.14",,,"147828145.82","Não","Não",,""
"251080","Patos","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","Água e Esgoto; Res Sólidos","Não","","","","Não","79920","1216762.75","1296682.75","0","57394.32","57394.32","0","421075.73","421075.73","0","343618.82","343618.82","79920","2038851.62","2118771.62","0","0","74343336.26","Não","Não",,""
"251080","Patos","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251080","Patos","PB","1997","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25109040] Prefeitura Municipal de Paulista - PMP","Água; Res Sólidos","Não","","","","Não","212760","0","212760","0","15600","15600","425520","0","425520","160800","0","160800","799080","15600","814680",,,"8286033","Não","Não",,""
"251090","Paulista","PB","2012","[25109011] Prefeitura Municipal de Paulista - PMP; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25109040] Prefeitura Municipal de Paulista - PMP","Esgoto; Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25109040] Prefeitura Municipal de Paulista - PMP","Água; Res Sólidos","Não","","","","Não","212760","0","212760","0","15600","15600","425520","0","425520","160800","0","160800","799080","15600","814680",,,"8286033","Não","Não",,""
"251090","Paulista","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25109040] Prefeitura Municipal de Paulista - PMP","Água; Res Sólidos","Não","","","","Não","351540",,,"25110",,,"125550",,,"238200",,,"740400",,"740400",,,"10036570.51","Não","Não",,""
"251090","Paulista","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25109040] Prefeitura Municipal de Paulista - PMP","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251090","Paulista","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2006","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2007","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","1998","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2009","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2011","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2002","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2001","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2010","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2012","[25110011] Prefeitura Municipal de Pedra Branca - PMPB; [25110040] Prefeitura Municipal de Pedra Branca - PMPB","Água e Esgoto; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2005","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2014","[25110011] Prefeitura Municipal de Pedra Branca - PMPB; [25110040] Prefeitura Municipal de Pedra Branca - PMPB","Água e Esgoto; Res Sólidos","Não","","","","Não","0","295200","295200","0","5232","5232","62000","0","62000","0","0","0","62000","300432","362432",,,,"","",,""
"251100","Pedra Branca","PB","2004","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2013","[25110011] Prefeitura Municipal de Pedra Branca - PMPB; [25110040] Prefeitura Municipal de Pedra Branca - PMPB","Água e Esgoto; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2003","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2015","[25110011] Prefeitura Municipal de Pedra Branca - PMPB; [25110040] Prefeitura Municipal de Pedra Branca - PMPB","Água e Esgoto; Res Sólidos","Não","","","","Não","0","295200","295200","0","5232","5232","62000","0","62000","0","0","0","62000","300432","362432",,,"11333163.99","","",,""
"251100","Pedra Branca","PB","2008","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","1999","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251100","Pedra Branca","PB","2000","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","2010","[25111011] Prefeitura Municipal de Pedra Lavrada - PMPL; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25111040] PREFEITURA MUNICIPAL DE PEDRA LAVRADA - PMPL","Esgoto; Água; Res Sólidos","Não","","","","Não","30855","0","30855","0","0","0","58860","0","58860","0","0","0","89715","0","89715","0","0",,"Não","Não",,""
"251110","Pedra Lavrada","PB","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"251110","Pedra Lavrada","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25111040] PREFEITURA MUNICIPAL DE PEDRA LAVRADA - PMPL","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
