"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN001_RS...Taxa.de.empregados.em.relação.à.população.urbana..empreg.1000.hab.","IN002_RS...Despesa.média.por.empregado.alocado.nos.serviços.do.manejo.de.rsu..R..empreg.","IN003_RS...Incidência.das.despesas.com.o.manejo.de.rsu.nas.despesas.correntes.da.prefeitura....","IN004_RS...Incidência.das.despesas.com.empresas.contratadas.para.execução.de.serviços.de.manejo.rsu.nas.despesas.com.manejo.de.rsu....","IN005_RS...Auto.suficiência.financeira.da.prefeitura.com.o.manejo.de.rsu....","IN006_RS...Despesa.per.capita.com.manejo.de.rsu.em.relação.à.população.urbana..R..hab.","IN007_RS...Incidência.de.empregados.próprios.no.total.de.empregados.no.manejo.de.rsu....","IN008_RS...Incidência.de.empregados.de.empresas.contratadas.no.total.de.empregados.no.manejo.de.rsu....","IN010_RS...Incidência.de.empregados.gerenciais.e.administrativos.no.total.de.empregados.no.manejo.de.rsu....","IN011_RS...Receita.arrecadada.per.capita.com.taxas.ou.outras.formas.de.cobrança.pela.prestação.de.serviços.de.manejo.rsu..R..habitante.ano."
"260350","Camocim de São Félix","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26035040] Prefeitura Municipal de Camocim - PMC","Água; Res Sólidos","6.85","21801.37","9.02","87.33",,"149.4","17.14","82.86","1.9",
"260350","Camocim de São Félix","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26035040] UILSON DE MOURA FRANÇA - Prefeito","Água; Res Sólidos","8.76",,,,,,"34.85","65.15","1.52",
"260350","Camocim de São Félix","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260350","Camocim de São Félix","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260350","Camocim de São Félix","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260350","Camocim de São Félix","PE","1995","","",,,,,,,,,,
"260350","Camocim de São Félix","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260350","Camocim de São Félix","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260350","Camocim de São Félix","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260350","Camocim de São Félix","PE","1997","","",,,,,,,,,,
"260370","Canhotinho","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26037040] Prefeitura Municipal de Canhotinho - PMC","Água; Res Sólidos",,,,,,,,,,
"260370","Canhotinho","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26037040] Prefeitura Municipal de Canhotinho - PMC","Água; Res Sólidos",,,"1.17","0",,"45.49",,,,
"260370","Canhotinho","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2013","[26037011] Prefeitura Municipal de Canhotinho - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26037040] Prefeitura Municipal de Canhotinho - PMC","Esgoto; Água; Res Sólidos","4.53",,,,,,"100","0","6.15",
"260370","Canhotinho","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26037040] Prefeitura Municipal de Canhotinho - PMC","Água; Res Sólidos","4.57","9090.91","3.04","12.6",,"41.57","86.36","13.64","3.03",
"260370","Canhotinho","PE","1997","","",,,,,,,,,,
"260370","Canhotinho","PE","2012","[26037011] Prefeitura Municipal de Canhotinho - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",,,,,,,,,,
"260370","Canhotinho","PE","1995","","",,,,,,,,,,
"260370","Canhotinho","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","1996","","",,,,,,,,,,
"260370","Canhotinho","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260370","Canhotinho","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","1995","","",,,,,,,,,,
"260380","Capoeiras","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","1996","","",,,,,,,,,,
"260380","Capoeiras","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","1997","","",,,,,,,,,,
"260380","Capoeiras","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260380","Capoeiras","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2012","[26039011] Prefeitura Municipal de Carnaíba - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26039040] PREFEITURA MUNICIPAL DE CARNAÍBA - PE","Esgoto; Água; Res Sólidos",,,,,,,,,,"3.75"
"260390","Carnaíba","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2014","[26039011] Prefeitura Municipal de Carnaíba - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26039040] PREFEITURA MUNICIPAL DE CARNAÍBA - PE","Esgoto; Água; Res Sólidos","7.59",,,,,,"100","0","8.33",
"260390","Carnaíba","PE","2013","[26039011] Prefeitura Municipal de Carnaíba - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",,,,,,,,,,
"260390","Carnaíba","PE","1997","","",,,,,,,,,,
"260390","Carnaíba","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26039040] PREFEITURA MUNICIPAL DE CARNAÍBA - PE","Água; Res Sólidos","8.81","8329.6","2.65","48","0","73.35","70.77","29.23",,"0"
"260390","Carnaíba","PE","1995","","",,,,,,,,,,
"260390","Carnaíba","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26039040] PREFEITURA MUNICIPAL DE CARNAÍBA - PE","Água; Res Sólidos",,,,,,,,,,"0"
"260390","Carnaíba","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","1996","","",,,,,,,,,,
"260390","Carnaíba","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260390","Carnaíba","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","1997","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2010","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2006","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","1996","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2004","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2005","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","1999","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2007","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2014","[26039211] Prefeitura Municipal de Carnaubeira da Penha - PMCP","Água e Esgoto",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","1995","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2009","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2013","[26039240] Prefeitura Municipal - PM","Res Sólidos","10.08","14540.57","3.05","0",,"146.52","100","0","4.76",
"260392","Carnaubeira da Penha","PE","2012","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2015","[26039211] Prefeitura Municipal de Carnaubeira da Penha - PMCP; [26039240] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","7.08","10061.33","0.54","0",,"71.19","100","0","26.67",
"260392","Carnaubeira da Penha","PE","2011","","",,,,,,,,,,
"260392","Carnaubeira da Penha","PE","2008","","",,,,,,,,,,
"260410","Caruaru","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","1.95","33383.23","8.46","100","2.29","65.21","0","100","5.58",
"260410","Caruaru","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto",,,,,,,,,,
"260410","Caruaru","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto",,,,,,,,,,
"260410","Caruaru","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto",,,,,,,,,,
"260410","Caruaru","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","2.07",,,,,,"17.08","82.92","5.56",
"260410","Caruaru","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos",,,"13.68","63.34","3.64","49.91",,,,
"260410","Caruaru","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto",,,,,,,,,,
"260410","Caruaru","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto",,,,,,,,,,
"260410","Caruaru","PE","1995","","",,,,,,,,,,
"260410","Caruaru","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","2.05",,,,,,"17.59","82.41","5.52",
"260410","Caruaru","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","2.2",,,,,,"17.79","82.21","5.43",
"260410","Caruaru","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","1",,"8.87",,,,"25.74","74.26","9.9","0.59"
"260410","Caruaru","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","1.1",,,,,,"19.7","80.3","7.58",
"260410","Caruaru","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto",,,,,,,,,,
"260410","Caruaru","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041040] Prefeitura Municipal Caruaru - PMC","Água e Esgoto; Res Sólidos","2.24","21616.81","1.49","0","1.61","48.4","8.7","91.3","5.07","0.78"
"260410","Caruaru","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto",,,,,,,,,,
"260410","Caruaru","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","1.77","47465.27",,"100",,"84.03","0","100","5.59",
"260410","Caruaru","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto",,,,,,,,,,
"260410","Caruaru","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto",,,,,,,,,,
"260410","Caruaru","PE","1997","","",,,,,,,,,,
"260410","Caruaru","PE","1996","","",,,,,,,,,,
"260415","Casinhas","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","1997","","",,,,,,,,,,
"260415","Casinhas","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041540] Prefeitura Muncipal de Casinhas - PMC","Água; Res Sólidos","9.66","21837.57","1.29","0.54",,"210.93","100","0","11.76",
"260415","Casinhas","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041540] Prefeitura Muncipal de Casinhas - PMC","Água; Res Sólidos","5.26",,,,,,"100","0","0",
"260415","Casinhas","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2014","[26041511] Prefeitura Municipal de Casinhas - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041540] Prefeitura Muncipal de Casinhas - PMC","Esgoto; Água; Res Sólidos","9.68","21837.57",,"0.54",,"211.41","100","0","11.76",
"260415","Casinhas","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26041540] Prefeitura Muncipal de Casinhas - PMC","Água; Res Sólidos","4.56",,,,,,"100","0","0",
"260415","Casinhas","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260415","Casinhas","PE","1999","","",,,,,,,,,,
"260430","Cedro","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2013","[26043011] Prefeitura Municipal de Cedro - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26043040] Prefeitura Municipal de Cedro - PMC","Esgoto; Água; Res Sólidos","7.57",,,,,,"58","42","8",
"260430","Cedro","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26043040] Prefeitura Municipal de Cedro - PMC","Água; Res Sólidos","8.98",,,,,,"31.58","68.42","8.77",
"260430","Cedro","PE","2014","[26043011] Prefeitura Municipal de Cedro - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26043040] Prefeitura Municipal de Cedro - PMC","Esgoto; Água; Res Sólidos","7.95",,,,,,"50.94","49.06","7.55",
"260430","Cedro","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2015","[26043011] Prefeitura Municipal de Cedro - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26043040] Prefeitura Municipal de Cedro - PMC","Esgoto; Água; Res Sólidos","7.89","14990.94","6.51","46.42",,"118.21","50.94","49.06","7.55",
"260430","Cedro","PE","1995","","",,,,,,,,,,
"260430","Cedro","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260430","Cedro","PE","1997","","",,,,,,,,,,
"260430","Cedro","PE","1996","","",,,,,,,,,,
"260430","Cedro","PE","2012","[26043011] Prefeitura Municipal de Cedro - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26043040] Prefeitura Municipal de Cedro - PMC","Esgoto; Água; Res Sólidos",,,,,,,,,,
"260450","Chã Grande","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260450","Chã Grande","PE","2012","[26045011] Prefeitura Municipal de Chã Grande - PMCG; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",,,,,,,,,,
"260450","Chã Grande","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,
"260450","Chã Grande","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26045040] Prefeitura Municipal de Chã Grande - PMCG","Água; Res Sólidos","3.04",,"5.7",,,,"6.82","93.18","6.82",
