"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","QD001...Tipo.de.atendimento.da.portaria.sobre.qualidade.da.água","QD002...Quantidades.de.paralisações.no.sistema.de.distribuição.de.água..Paralisações.ano.","QD003...Duração.das.paralisações..soma.das.paralisações.maiores.que.6.horas.no.ano...Horas.ano.","QD004...Quantidade.de.economias.ativas.atingidas.por.paralisações..Economias.ano.","QD006...Quantidade.de.amostras.para.cloro.residual..analisadas...Amostras.ano..","QD007...Quantidade.de.amostras.para.cloro.residual.com.resultados.fora.do.padrão..Amostras.ano.","QD008...Quantidade.de.amostras.para.turbidez..analisadas...Amostras.ano.","QD009...Quantidade.de.amostras.para.turbidez.fora.do.padrão..Amostras.ano.","QD011...Quantidades.de.extravasamentos.de.esgotos.registrados..Extravasamentos.ano..","QD012...Duração.dos.extravasamentos.registrados..Horas.ano.","QD015...Quantidade.de.economias.ativas.atingidas.por.interrupções.sistemáticas..Economias.ano.","QD016...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..Amostras.","QD017...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..com.resultados.fora.do.padrão..Amostras.","QD019...Quantidade.mínima.de.amostras.para.turbidez..obrigatórias...Amostras.ano.","QD020...Quantidade.mínima.de.amostras.para.cloro.residual..obrigatórias...Amostras.ano.","QD021...Quantidade.de.interrupções.sistemáticas..Interrupções.ano.","QD022...Duração.das.interrupções.sistemáticas..Horas.ano.","QD023...Quantidade.de.reclamações.ou.solicitações.de.serviços..Reclamações.ano.","QD024...Quantidade.de.serviços.executados..Serviços.ano.","QD025...Tempo.total.de.execução.dos.serviços..Horas.ano.","QD026...Quantidade.de.amostras.para.coliformes.totais..analisadas...Amostras.ano.","QD027...Quantidade.de.amostras.para.coliformes.totais.com.resultados.fora.do.padrão..Amostras.ano.","QD028...Quantidade.mínima.de.amostras.para.coliformes.totais..obrigatórias...Amostras.ano.","QD029...Atendimento.integral.da.portaria.518.04"
"241400","Tangará","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"0","0","0","0",,,,,,"120","227",,,,,,"0","0","227",
"241400","Tangará","RN","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"241400","Tangará","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"4127","124","4050","81",,,,,,"4500","4586",,,,,,,,,
"241400","Tangará","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente","0","0","0","50","0","50","0",,,"0",,,"120","120","0","0","2202","1719",,"50","0","120",
"241400","Tangará","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241400","Tangará","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,"120","227",,,,,,,,"227",
"241400","Tangará","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241400","Tangará","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241400","Tangará","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende parcialmente",,,,"94","0","94","0",,,,,,"34","120",,,"1131","947",,"94","0","120",
"241400","Tangará","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende parcialmente","0","0","0","30","0","30","1",,,"0",,,"120","120","0","0","1444","1289","0","30","0","120",
"241400","Tangará","RN","2010","[24140011] Prefeitura Municipal de Tangará - PMT; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água","Atende parcialmente",,,,"34","0","74","12","75","150",,,,"36","120",,,"1397","1145",,"34","0","120",
"241410","Tenente Ananias","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"31",,"31",,,,,,,"120","131",,,,,,"30",,"131",
"241410","Tenente Ananias","RN","2010","[24141011] Prefeitura Municipal de Tenente Ananias - PMTA; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água","Atende parcialmente",,,,"80","0","80","2",,,,,,"120","180",,,,,,"80","4","180",
"241410","Tenente Ananias","RN","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"62","1","62","17",,,,,,"120","168",,,,,,"62","0","168",
"241410","Tenente Ananias","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2014","[24141011] Prefeitura Municipal de Tenente Ananias - PMTA; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24141040] Prefeitura Municipal - PM","Esgoto; Água; Res Sólidos","Atende integralmente","0","0","0","104","12","104","59","3","3","0",,,"168","168","0","0","372","320",,"104","0","168",
"241410","Tenente Ananias","RN","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24141040] Prefeitura Municipal - PM","Água; Res Sólidos","Atende integralmente",,,,"22","0","22","14",,,,,,"168","168",,,,,,"22","4","168",
"241410","Tenente Ananias","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2012","[24141011] Prefeitura Municipal de Tenente Ananias - PMTA; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água","Atende parcialmente","0","0","0","179","33","179","11",,,"0",,,"168","168","0","0","680","516",,"179","0","168",
"241410","Tenente Ananias","RN","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2011","[24141011] Prefeitura Municipal de Tenente Ananias - PMTA; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água","Atende parcialmente",,,,"159","43","159","15",,,,,,"120","168",,,"417","362",,"159","6","168",
"241410","Tenente Ananias","RN","2013","[24141011] Prefeitura Municipal de Tenente Ananias - PMTA; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água","Atende integralmente","0","0","0","143","17","143","45",,,"0",,,"168","168","0","0","584","490",,"143","4","168",
"241410","Tenente Ananias","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241410","Tenente Ananias","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente",,,,"257","0","117","19",,,,,,"24","96",,,"439","427",,"117","0","96",
"241415","Tenente Laurentino Cruz","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24141540] Prefeitura Municipal de Tenente Laurentino Cruz - PMTLC","Água; Res Sólidos","",,,,"120","0","120","97",,,,,,"120","120",,,,,,"120","0","120",
"241415","Tenente Laurentino Cruz","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24141540] Prefeitura Municipal de Tenente Laurentino Cruz - PMTLC","Água; Res Sólidos","Atende integralmente",,,,"212","0","120","7",,,,,,"24","96",,,"367","359",,"212","1","96",
"241415","Tenente Laurentino Cruz","RN","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2001","","","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende parcialmente","0","0","0","132","0","132","83",,,"0",,,"96","96","0","0","384","376","0","132","0","96",
"241415","Tenente Laurentino Cruz","RN","2005","","","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente","0","0","0","111","87","111","65",,,"0",,,"96","96","0","0","349","339",,"111","0","96",
"241415","Tenente Laurentino Cruz","RN","1999","","","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2002","","","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2000","","","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente",,,,"108","1","108","96",,,,,,"96","96",,,,,,"108","0","96",
"241415","Tenente Laurentino Cruz","RN","2004","","","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2003","","","",,,,,,,,,,,,,,,,,,,,,,,
"241415","Tenente Laurentino Cruz","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente","0","0","0","119","16","119","119",,,"0",,,"96","96","0","0","411","396",,"119","0","96",
"241430","Timbaúba dos Batistas","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente","0","0","0","81","13","81","34",,,"0",,,"120","120","0","0","148","141",,"81","0","120",
"241430","Timbaúba dos Batistas","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"120","0","120","22",,,,,,"120","120",,,,,,"120","0","120",
"241430","Timbaúba dos Batistas","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente","0","0","0","67","11","67","42",,,"0",,,"120","120","0","0","371","328",,"67","30","120",
"241430","Timbaúba dos Batistas","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente",,,,"91","8","91","0",,,,,,"120","120",,,,,,"91","0","120",
"241430","Timbaúba dos Batistas","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente",,,,"190","190","190","15",,,,,,"120","120",,,"120","113",,"190","2","120",
"241430","Timbaúba dos Batistas","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"134",,"136",,,,,,,"115","120",,,,,,"136",,"120",
"241430","Timbaúba dos Batistas","RN","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende parcialmente","0","0","0","144","0","144","70",,,"0",,,"120","120","0","0","118","107","0","144","0","120",
"241430","Timbaúba dos Batistas","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"98","1","98","0",,,,,,"120","120",,,,,,"98","0","120",
"241430","Timbaúba dos Batistas","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24143040] PREFEITURA MUNICIPAL DE TIMBAÚBA DOS BATISTAS - PMTB","Água; Res Sólidos","Atende integralmente",,,,"190","0","190","15",,,,,,"120","120",,,"94","86",,"190","2","120",
"241430","Timbaúba dos Batistas","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241430","Timbaúba dos Batistas","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"134","0","136",,,,,,,"115","120",,,,,,"136","3","120",
"241430","Timbaúba dos Batistas","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente","0","0","0","56","51","56","56",,,"0",,,"36","36","0","0","202","105",,"55","50","36",
"241440","Touros","RN","2003","","","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","2004","","","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","2007","","","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","2005","","","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente","0","0","0","56","51","56","56",,,"0",,,"36","36","0","0","118","61",,"55","50","36",
"241440","Touros","RN","2008","[24144011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","Atende parcialmente","3","23","1200","54","3","60","0","30","720","0",,,"60","60","0","0","70","70","210","60","1","60",
"241440","Touros","RN","2002","","","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente",,,,"12","0","12","0",,,,,,"12","12",,,,,,"12","0","12",
"241440","Touros","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24144011] Serviço Autônomo de Água e Esgoto - SAAE","Água; Água e Esgoto","","2","15","2832","6306","176","6306","141","242","968","0",,,,,"0","0","2571","1967","1750","79","54",,
"241440","Touros","RN","1999","[24144011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","",,,,"60","0",,,,,,,,,,,,,,,,,,
"241440","Touros","RN","2000","[24144011] Serviço Autônomo de Água e Esgoto - SAAE","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende parcialmente",,,,"0","0","0","0",,,,,,"12","12",,,,,,"0","0","12",
"241440","Touros","RN","2006","[24144011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","0","0","0","30","1","0","0","700","2100","0",,,,"50","0","0",,,,"24","0","24",
"241440","Touros","RN","2001","[24144011] Serviço Autônomo de Água e Esgoto - SAAE","Água","","0","0","0","48",,"48",,,,"0",,,,,"0","0",,,,,,,
"241440","Touros","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24144011] Serviço Autônomo de Água e Esgoto - SAAE","Água; Água e Esgoto","",,,,,,,,"68","240",,,,,,,,,,,,,,
"241440","Touros","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24144040] PREFEITURA MUNICIPAL DE TOUROS - PMT","Água; Res Sólidos","Atende integralmente",,,,,,,,,,,,,,,,,"55","1",,,,,
"241440","Touros","RN","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"241440","Touros","RN","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente",,,,"115","0","106","73",,,,,,"72","72",,,,,,"115","0","72",
"241445","Triunfo Potiguar","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"23","8","24","3",,,,,,"120","120",,,,,,"24","2","120",
"241445","Triunfo Potiguar","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende parcialmente",,,,"52","4","51","1",,,,,,"24","72",,,"76","67",,"51","0","72",
"241445","Triunfo Potiguar","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente",,,,"74","12","74","23",,,,,,"24","72",,,"360","203",,"74","7","72",
"241445","Triunfo Potiguar","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende parcialmente","0","0","0","125","9","117","36",,,"0",,,"72","72","0","0","166","136","0","99","3","72",
"241445","Triunfo Potiguar","RN","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"1",,"1",,,,,,,"120","120",,,,,,"1",,"120",
"241445","Triunfo Potiguar","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente","0","0","0","142","6","141","53",,,"0",,,"72","72","0","0","230","203",,"144","2","72",
"241445","Triunfo Potiguar","RN","1999","","","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"12","0","12",,,,,,,"120","120",,,,,,"12","0","120",
"241445","Triunfo Potiguar","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende integralmente","0","0","0","116","10","115","27",,,"0",,,"72","72","0","0","192","167",,"126","11","72",
"241445","Triunfo Potiguar","RN","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241445","Triunfo Potiguar","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241450","Umarizal","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241450","Umarizal","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende parcialmente",,,,"89","3","90","0",,,,,,"96","216",,,"1405","1128",,"89","3","216",
"241450","Umarizal","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","Atende parcialmente",,,,"147","13","147","127",,,,,,"96","216",,,"873","501",,"147","0","216",
"241450","Umarizal","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241450","Umarizal","RN","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"241450","Umarizal","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"13","2","24","3",,,,,,"120","215",,,,,,"3","0","215",
"241450","Umarizal","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"4129","124","4050","81",,,,,,"4500","4588",,,,,,,,,
"241450","Umarizal","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,"9","1","9","1",,,,,,"120","215",,,,,,"3","0","215",
"241450","Umarizal","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24145040] CONSORCIO PUBLICO REGIONAL DE SANEAMENTO BASICO DO ALTO OESTE POTIGUAR - CPRSBAOP","Água; Res Sólidos","Atende integralmente","0","0","0","191","12","191","11",,,"0",,,"216","216","0","0","1362","1247",,"191","2","216",
"241450","Umarizal","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24145040] CONSORCIO PUBLICO REGIONAL DE SANEAMENTO BASICO DO ALTO OESTE POTIGUAR - CPRSBAOP","Água; Res Sólidos","Atende integralmente","0","0","0","210","15","210","0",,,"0",,,"216","216","0","0","1582","1310",,"210","0","216",
"241450","Umarizal","RN","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"241450","Umarizal","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","",,,,,,,,,,,,,,,,,,,,,,,
"241450","Umarizal","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24145040] CONSORCIO PUBLICO REGIONAL DE SANEAMENTO BASICO DO ALTO OESTE POTIGUAR - CPRSBAOP","Água; Res Sólidos","Atende parcialmente","0","0","0","211","31","211","4",,,"0",,,"216","216","0","0","1337","1022","0","211","0","216",
