"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN071_AE...Economias.atingidas.por.paralisações..econ.paralis.","IN072_AE...Duração.média.das.paralisações..horas.paralis.","IN073_AE...Economias.atingidas.por.intermitências..econ.interrup.","IN074_AE...Duração.média.das.intermitências..horas.interrup.","IN075_AE...Incidência.das.análises.de.cloro.residual.fora.do.padrão..percentual.","IN076_AE...Incidência.das.análises.de.turbidez.fora.do.padrão..percentual.","IN077_AE...Duração.média.dos.reparos.de.extravasamentos.de.esgotos..horas.extrav.","IN079_AE...Índice.de.conformidade.da.quantidade.de.amostras...cloro.residual..percentual.","IN080_AE...Índice.de.conformidade.da.quantidade.de.amostras...turbidez..percentual.","IN082_AE...Extravasamentos.de.esgotos.por.extensão.de.rede..extrav.Km.","IN083_AE...Duração.média.dos.serviços.executados..hora.serviço.","IN084_AE...Incidência.das.análises.de.coliformes.totais.fora.do.padrão..percentual.","IN085_AE...Índice.de.conformidade.da.quantidade.de.amostras...coliformes.totais..percentual."
"280190","Cumbe","SE","2015","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"6.27","18.82",,"212.5","212.5",,,"3.92","212.5"
"280190","Cumbe","SE","2007","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"35.09","41.75",,"237.5","237.5",,,"11.23","237.5"
"280190","Cumbe","SE","1997","","",,,,,,,,,,,,,
"280190","Cumbe","SE","2000","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280190","Cumbe","SE","1998","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280190","Cumbe","SE","2011","[28003000] Companhia de Saneamento de Sergipe - DESO; [28019040] PREFEITURA MUNICIPAL DE CUMBE - PMC","Água; Res Sólidos",,,,,"7.48","36.22",,"211.67","211.67",,,"0.79","211.67"
"280190","Cumbe","SE","2005","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280190","Cumbe","SE","2002","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280190","Cumbe","SE","2014","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"8.99","23.6",,"222.5","222.5",,,"3.37","222.5"
"280190","Cumbe","SE","2009","[28003000] Companhia de Saneamento de Sergipe - DESO; [28019040] PREFEITURA MUNICIPAL DE CUMBE - PMC","Água; Res Sólidos",,,,,"15.41","44.74",,"221.67","221.67",,,"12.03","221.67"
"280190","Cumbe","SE","2001","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280190","Cumbe","SE","2003","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280190","Cumbe","SE","2012","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"9.68","27.6",,"232.5","232.5",,,"4.66","232.5"
"280190","Cumbe","SE","2006","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"10.61","9.8",,"204.17","204.17",,,"6.12","204.17"
"280190","Cumbe","SE","2010","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"15.44","18.46",,"248.33","248.33",,,"4.7","248.33"
"280190","Cumbe","SE","2008","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"17.73","40.45",,"183.33","183.33",,,"14.09","183.33"
"280190","Cumbe","SE","1995","","",,,,,,,,,,,,,
"280190","Cumbe","SE","1996","","",,,,,,,,,,,,,
"280220","Feira Nova","SE","2006","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"0.86","4.29",,"177.86","194.17",,,"3.86","194.17"
"280220","Feira Nova","SE","2012","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"0.75","12.83",,"190.65","190.65",,,"0.38","190.65"
"280220","Feira Nova","SE","2003","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280220","Feira Nova","SE","1998","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280220","Feira Nova","SE","1997","","",,,,,,,,,,,,,
"280220","Feira Nova","SE","1995","","",,,,,,,,,,,,,
"280220","Feira Nova","SE","2010","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"1.9","16.73",,"199.24","219.17",,,"1.9","199.24"
"280220","Feira Nova","SE","2001","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280220","Feira Nova","SE","2007","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"3.21","32.11",,"151.39","181.67",,,"4.13","151.39"
"280220","Feira Nova","SE","2005","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280220","Feira Nova","SE","2014","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"0.34","8.25",,"186.54","186.54",,,"0.69","186.54"
"280220","Feira Nova","SE","1996","","",,,,,,,,,,,,,
"280220","Feira Nova","SE","2015","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"2.61","3.24",,"196.79","237.18",,,"1.35","237.18"
"280220","Feira Nova","SE","2011","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"3.15","21.26",,"204.84","211.67",,,"4.33","204.84"
"280220","Feira Nova","SE","2009","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"4.17","30.83",,"196.72","200",,,"2.5","196.72"
"280220","Feira Nova","SE","1999","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280220","Feira Nova","SE","2013","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"4.49","4.17",,"216.67","216.67",,,"0.32","216.67"
"280220","Feira Nova","SE","2000","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280220","Feira Nova","SE","2008","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"0.97","23.79",,"166.13","171.67",,,"0.97","166.13"
"280220","Feira Nova","SE","2002","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280220","Feira Nova","SE","2004","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280230","Frei Paulo","SE","2015","[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos",,,,,"2.14","6.95",,"100.54","100.54",,,"1.6","100.54"
"280230","Frei Paulo","SE","2014","[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos",,,,,"4.12","8.76",,"107.78","107.78",,,"2.58","107.78"
"280230","Frei Paulo","SE","2008","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"12.73","39.7",,"114.58","275",,,"14.85","114.58"
"280230","Frei Paulo","SE","2009","[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos",,,,,"5.61","46.32",,"96.94","237.5",,,"9.82","96.94"
"280230","Frei Paulo","SE","1999","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280230","Frei Paulo","SE","2010","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"26.55","14.97",,"113.1","295",,,"21.75","113.1"
"280230","Frei Paulo","SE","2012","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"2.31","12.82",,"116.07","116.07",,,"1.03","116.07"
"280230","Frei Paulo","SE","2006","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"4.94","16.36",,"110.58","270",,,"9.26","270"
"280230","Frei Paulo","SE","2005","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280230","Frei Paulo","SE","2007","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"8.04","22.32",,"107.69","280",,,"9.23","107.69"
"280230","Frei Paulo","SE","2001","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280230","Frei Paulo","SE","2002","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280230","Frei Paulo","SE","2003","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280230","Frei Paulo","SE","1996","","",,,,,,,,,,,,,
"280230","Frei Paulo","SE","2013","[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos",,,,,"2.26","6.52",,"166.25","166.25",,,"0.5","166.25"
"280230","Frei Paulo","SE","2004","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280230","Frei Paulo","SE","1998","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280230","Frei Paulo","SE","2011","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"5.48","13.97",,"128.98","304.17",,,"5.21","128.98"
"280230","Frei Paulo","SE","1995","","",,,,,,,,,,,,,
"280230","Frei Paulo","SE","2000","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280230","Frei Paulo","SE","1997","","",,,,,,,,,,,,,
"280240","Gararu","SE","1995","","",,,,,,,,,,,,,
"280240","Gararu","SE","1996","","",,,,,,,,,,,,,
"280240","Gararu","SE","2001","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280240","Gararu","SE","2002","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280240","Gararu","SE","2004","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280240","Gararu","SE","2003","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280240","Gararu","SE","2000","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280240","Gararu","SE","2007","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"7.13","17.83",,"257.08","514.17",,,"5.19","257.08"
"280240","Gararu","SE","1997","","",,,,,,,,,,,,,
"280240","Gararu","SE","1998","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280240","Gararu","SE","2009","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"7.02","23.78",,"310.04","616.67",,,"3.64","310.04"
"280240","Gararu","SE","2008","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"14.63","26.19",,"272.22","490",,,"11.9","272.22"
"280240","Gararu","SE","2011","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"22.09","22.69",,"415","415",,,"15.86","415"
"280240","Gararu","SE","2006","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"5.24","21.16",,"246.08","445",,,"4.31","445"
"280240","Gararu","SE","2010","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"12.74","12.1",,"277.88","523.33",,,"11.15","277.88"
"280240","Gararu","SE","2012","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"21.49","16.48",,"271.49","271.49",,,"14.05","271.49"
"280240","Gararu","SE","2014","[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG","Água; Res Sólidos",,,,,"17.1","8.17",,"257.54","257.54",,,"10.94","257.54"
"280240","Gararu","SE","1999","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280240","Gararu","SE","2013","[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG","Água; Res Sólidos",,,,,"17.89","9.81",,"288.75","288.75",,,"11.11","288.75"
"280240","Gararu","SE","2005","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280240","Gararu","SE","2015","[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG","Água; Res Sólidos",,,,,"20.31","5.08",,"257.94","257.94",,,"17.85","257.94"
"280260","Gracho Cardoso","SE","1995","","",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","1998","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","2001","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","2000","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","1997","","",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","2008","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"7.08","24.53",,"147.22","176.67",,,"4.72","147.22"
"280260","Gracho Cardoso","SE","1996","","",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","2005","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","1999","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","2010","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"3.31","11.76",,"183.78","226.67",,,"1.84","183.78"
"280260","Gracho Cardoso","SE","2002","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","2009","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"5.68","31",,"159.03","190.83",,,"6.11","159.03"
"280260","Gracho Cardoso","SE","2006","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"3.43","6.87",,"152.29","194.17",,,"3.02","193.33"
"280260","Gracho Cardoso","SE","2004","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","2003","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280260","Gracho Cardoso","SE","2015","[28003000] Companhia de Saneamento de Sergipe - DESO; [28026040] Prefeitura Municipal de Gracho Cardoso - PMGC","Água; Res Sólidos",,,,,"0.35","5.24",,"170.24","170.24",,,"0.35","170.24"
"280260","Gracho Cardoso","SE","2013","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"2.8","5.59",,"170.24","170.24",,,"1.05","170.24"
"280260","Gracho Cardoso","SE","2007","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"4.22","27.85",,"151.92","197.5",,,"5.06","151.92"
"280260","Gracho Cardoso","SE","2012","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"4.05","13.96",,"148.99","148.99",,,"1.35","148.99"
"280260","Gracho Cardoso","SE","2011","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"4.55","20.45",,"171.87","183.33",,,"6.36","171.87"
"280260","Gracho Cardoso","SE","2014","[28003000] Companhia de Saneamento de Sergipe - DESO; [28026040] Prefeitura Municipal de Gracho Cardoso - PMGC","Água; Res Sólidos",,,,,"1.12","7.12",,"158.93","158.93",,,"0","158.93"
"280310","Itabi","SE","2015","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"3.01","10.37",,"177.98","177.98",,,"1.34","177.98"
"280310","Itabi","SE","2007","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"6.97","34.02",,"146.11","203.33",,,"4.51","146.11"
"280310","Itabi","SE","2004","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"12.59","56.3",,"56.25","56.25",,,"0","86.54"
"280310","Itabi","SE","2008","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"2.42","31.4",,"143.75","172.5",,,"4.83","143.75"
"280310","Itabi","SE","2003","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"4.82","11.45",,"46.11","46.11",,,"3.09","45"
"280310","Itabi","SE","2009","[28003000] Companhia de Saneamento de Sergipe - DESO; [28031040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SEMA","Água; Res Sólidos",,,,,"3.76","33.8",,"140.13","177.5",,,"2.82","140.13"
"280310","Itabi","SE","2005","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"12.82","29.74",,"156","156",,,"4.62","156"
"280310","Itabi","SE","2006","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"11.76","12.27",,"137.27","183.33",,,"3.17","184.17"
"280310","Itabi","SE","2013","[28003000] Companhia de Saneamento de Sergipe - DESO; [28031040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SEMA","Água; Res Sólidos",,,,,"0","13.86",,"212.82","212.82",,,"0","212.82"
"280310","Itabi","SE","2010","[28003000] Companhia de Saneamento de Sergipe - DESO; [28031040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SEMA","Água; Res Sólidos",,,,,"3.69","22.54",,"158.44","203.33",,,"0.82","158.44"
"280310","Itabi","SE","2014","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"0.35","14.88",,"172.02","172.02",,,"0.69","172.02"
"280310","Itabi","SE","2012","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"1.33","21.26",,"192.95","192.95",,,"0.66","192.95"
"280310","Itabi","SE","1996","","",,,,,,,,,,,,,
"280310","Itabi","SE","1995","","",,,,,,,,,,,,,
"280310","Itabi","SE","2011","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"9.06","21.01",,"212.31","230",,,"5.43","212.31"
"280310","Itabi","SE","2001","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280310","Itabi","SE","1999","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280310","Itabi","SE","1997","","",,,,,,,,,,,,,
"280310","Itabi","SE","2002","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280310","Itabi","SE","1998","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280310","Itabi","SE","2000","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280370","Macambira","SE","1998","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280370","Macambira","SE","1999","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280370","Macambira","SE","2013","[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO; [28037040] Prefeitura Municipal de Macambira - PMM","Esgoto; Água; Res Sólidos",,,,,"38.22","45.81",,"289.39","318.33","0",,"17.02","318.33"
"280370","Macambira","SE","2012","[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO","Esgoto; Água",,,,,"35.21","18.78","5","352.07","352.07","6",,"10.09","352.07"
"280370","Macambira","SE","1995","","",,,,,,,,,,,,,
"280370","Macambira","SE","2002","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280370","Macambira","SE","2000","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280370","Macambira","SE","2010","[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO; [28037040] Prefeitura Municipal de Macambira - PMM","Esgoto; Água; Res Sólidos",,,,,"32.92","59.69",,"270.83","270.83",,,"9.85","270.83"
"280370","Macambira","SE","1996","","",,,,,,,,,,,,,
"280370","Macambira","SE","2003","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280370","Macambira","SE","2004","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280370","Macambira","SE","2005","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280370","Macambira","SE","2001","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280370","Macambira","SE","1997","","",,,,,,,,,,,,,
"280370","Macambira","SE","2009","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"33.81","59.6",,"290.83","290.83",,,"10.89","290.83"
"280370","Macambira","SE","2014","[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO","Esgoto; Água",,,,,"13.48","27.4",,"247.22","245.83","0",,"7.3","247.22"
"280370","Macambira","SE","2015","[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO","Esgoto; Água",,,,,"16.22","34.53",,"231.25","231.25","0",,"3","231.25"
"280370","Macambira","SE","2011","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"15.08","41.27",,"315","315",,,"90.74","315"
"280370","Macambira","SE","2006","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"68.33","58.85",,"334.17","334.17",,,"26.93","334.17"
"280370","Macambira","SE","2008","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"43.95","66.08",,"282.5","282.5",,,"20.35","282.5"
"280370","Macambira","SE","2007","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,"20.29","67.43",,"291.67","291.67",,,"6","291.67"
"280420","Monte Alegre de Sergipe","SE","2004","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
"280420","Monte Alegre de Sergipe","SE","2002","[28003000] Companhia de Saneamento de Sergipe - DESO","Água",,,,,,,,,,,,,
