"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN041_RS...Taxa.de.terceirização.dos.varredores....","IN042_RS...Taxa.de.terceirização.da.extensão.varrida....","IN043_RS...Custo.unitário.médio.do.serviço.de.varrição..prefeitura...empresas.contratadas...R..Km.","IN044_RS...Produtividade.média.dos.varredores..prefeitura...empresas.contratadas...Km.empreg.dia.","IN045_RS...Taxa.de.varredores.em.relação.à.população.urbana..empreg.1000.hab.","IN046_RS...Incidência.do.custo.do.serviço.de.varrição.no.custo.total.com.manejo.de.rsu....","IN047_RS...Incidência.de.varredores.no.total.de.empregados.no.manejo.de.rsu....","IN048_RS...Extensão.total.anual.varrida.per.capita..Km.habitante.ano.","IN051_RS...Taxa.de.capinadores.em.relação.à.população.urbana..empreg.1000.hab.","IN052_RS...Incidência.de.capinadores.no.total.empregados.no.manejo.de.rsu...."
"270120","Cacimbinhas","AL","2007","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","1996","","",,,,,,,,,,
"270120","Cacimbinhas","AL","2008","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","1999","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","2014","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos","0",,,,"4.38",,"51.02",,"0.53","6.12"
"270120","Cacimbinhas","AL","2009","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos","0",,,,"6.86",,"64.91",,"1.85","17.54"
"270120","Cacimbinhas","AL","2012","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos","0",,,,"4.58",,"51.02",,"0","0"
"270120","Cacimbinhas","AL","2006","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","2005","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","1995","","",,,,,,,,,,
"270120","Cacimbinhas","AL","2001","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","2002","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","1998","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","2000","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","2013","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos","0",,,,"4.4",,"51.02",,"0","0"
"270120","Cacimbinhas","AL","2004","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","2011","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","2003","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270120","Cacimbinhas","AL","1997","","",,,,,,,,,,
"270120","Cacimbinhas","AL","2015","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos","0",,,,"4.36",,"49.02",,"0.52","5.88"
"270160","Canapi","AL","1997","","",,,,,,,,,,
"270160","Canapi","AL","1998","","",,,,,,,,,,
"270160","Canapi","AL","1996","","",,,,,,,,,,
"270160","Canapi","AL","2001","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2015","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2010","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","1995","","",,,,,,,,,,
"270160","Canapi","AL","2002","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2009","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2007","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2006","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2004","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2012","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27016040] PREFEITURA MUNICIPAL DE CANAPI - PMC","Água; Res Sólidos","0",,,,"1.81",,"66.67",,"0.36","13.33"
"270160","Canapi","AL","2008","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2014","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27016040] PREFEITURA MUNICIPAL DE CANAPI - PMC","Água; Res Sólidos","0",,,,"1.73",,"31.25",,"1.04","18.75"
"270160","Canapi","AL","2000","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2011","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","1999","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2005","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270160","Canapi","AL","2013","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27016040] PREFEITURA MUNICIPAL DE CANAPI - PMC","Água; Res Sólidos","0",,,,"0.87",,"50",,"0.35","20"
"270160","Canapi","AL","2003","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2009","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","1998","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2015","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2005","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2003","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2013","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27018040] Prefeitura Municipal de Carneiros - PMC","Água; Res Sólidos",,,,,"0",,"0",,"0","0"
"270180","Carneiros","AL","2010","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2002","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","1997","","",,,,,,,,,,
"270180","Carneiros","AL","1999","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2014","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2007","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2004","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2012","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2008","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2006","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","1996","","",,,,,,,,,,
"270180","Carneiros","AL","2001","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","1995","","",,,,,,,,,,
"270180","Carneiros","AL","2000","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270180","Carneiros","AL","2011","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","1997","","",,,,,,,,,,
"270200","Coité do Nóia","AL","1998","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2013","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2015","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","1995","","",,,,,,,,,,
"270200","Coité do Nóia","AL","1996","","",,,,,,,,,,
"270200","Coité do Nóia","AL","2001","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2005","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2012","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","1999","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2009","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2004","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2010","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2014","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2007","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2011","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2000","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2003","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2006","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2002","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270200","Coité do Nóia","AL","2008","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2006","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","1997","","",,,,,,,,,,
"270235","Craíbas","AL","2002","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2014","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","1996","","",,,,,,,,,,
"270235","Craíbas","AL","2015","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2010","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2000","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2003","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2004","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2009","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2005","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","1995","","",,,,,,,,,,
"270235","Craíbas","AL","2013","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2001","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2012","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","1999","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","1998","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2011","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2007","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270235","Craíbas","AL","2008","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2008","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2009","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","1998","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2001","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2011","[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos","0",,,,"1.14",,"26.67",,"0.57","13.33"
"270240","Delmiro Gouveia","AL","2007","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2013","[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos","0",,,,"0.73",,"18.12",,"0.16","4.03"
"270240","Delmiro Gouveia","AL","2000","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2015","[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2012","[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos","0",,,,"1.69",,"25",,"1.69","25"
"270240","Delmiro Gouveia","AL","2004","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2003","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2014","[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos","0",,,,"1.07",,"35.71",,"0.27","8.93"
"270240","Delmiro Gouveia","AL","1997","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2002","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2006","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","1999","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","1995","","",,,,,,,,,,
"270240","Delmiro Gouveia","AL","1996","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2010","[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL","Esgoto; Água",,,,,,,,,,
"270240","Delmiro Gouveia","AL","2005","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","1998","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","1996","","",,,,,,,,,,
"270250","Dois Riachos","AL","2007","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2000","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2013","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos","0",,,,"2.86",,"65.22",,"0","0"
"270250","Dois Riachos","AL","2003","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2006","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","1999","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2009","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2012","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos","0",,,,"2.96",,"65.22",,"0","0"
"270250","Dois Riachos","AL","2008","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2002","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2001","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","1995","","",,,,,,,,,,
"270250","Dois Riachos","AL","1997","","",,,,,,,,,,
"270250","Dois Riachos","AL","2014","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos","0",,,,"2.86",,"57.69",,"0.57","11.54"
"270250","Dois Riachos","AL","2010","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2005","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2004","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270250","Dois Riachos","AL","2015","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos","0",,,,"2.86",,"53.57",,"0.57","10.71"
"270250","Dois Riachos","AL","2011","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2012","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2015","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2001","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2013","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2011","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2007","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2002","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2000","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2004","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2014","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2009","[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025540] Prefeitura Municipal de Estrela de Alagoas - PMEA","Água; Res Sólidos","0","0",,"0.01","3.87",,"31.91","0.01",,
"270255","Estrela de Alagoas","AL","2006","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","1995","","",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2005","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2003","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","1999","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","1998","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2010","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","2008","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270255","Estrela de Alagoas","AL","1997","","",,,,,,,,,,
"270255","Estrela de Alagoas","AL","1996","","",,,,,,,,,,
"270290","Girau do Ponciano","AL","2014","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
"270290","Girau do Ponciano","AL","1998","[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",,,,,,,,,,
